gamma,seed,type,state,is_red
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,pink,0
0.3,3,median,red,1
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,pink,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,pink,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,pink,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,pink,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,pink,0
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,pink,0
0.3,3,median,pink,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,pink,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,red,1
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,pink,0
0.3,3,median,red,1
0.3,3,median,pink,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,pink,0
0.3,3,median,pink,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,pink,0
0.3,3,median,red,1
0.3,3,median,pink,0
0.3,3,median,red,1
0.3,3,median,pink,0
0.3,3,median,pink,0
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,blue,0
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,median,blue,0
0.3,3,median,pink,0
0.3,3,median,pink,0
0.3,3,median,pink,0
0.3,3,median,red,1
0.3,3,median,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,red,1
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,pink,0
0.3,3,low,red,1
0.3,3,low,blue,0
0.3,3,low,pink,0
0.3,3,low,blue,0
0.3,3,low,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,red,1
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,red,1
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,red,1
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,red,1
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,red,1
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,red,1
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,red,1
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,pink,0
0.3,4,high,pink,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,blue,0
0.3,4,high,pink,0
